combinations,score
"['ball', 'book', 'doll', 'doll', 'horse', 'train', 'train']",34.8353502898
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",34.835532521
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",34.83582103280001
"['ball', 'block', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'horse']",34.8361234502
"['ball', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'gloves', 'horse']",34.8364878646
"['book', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'train']",34.8375192311
"['block', 'doll', 'gloves', 'gloves', 'gloves', 'horse', 'train']",34.8384389925
"['book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",34.8386857284
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",34.838818
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves']",34.8389030494
"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'horse', 'horse']",34.8407459211
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'horse']",34.8413508672
"['doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'train']",34.842192515
"['book', 'book', 'doll', 'gloves', 'gloves', 'horse', 'train', 'train']",34.8422300856
"['ball', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse']",34.8427625329
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",34.843366708299996
"['ball', 'ball', 'ball', 'ball', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse']",34.843807130500004
"['ball', 'ball', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'train', 'train']",34.844201478
"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves']",34.8452617643
"['ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",34.8454546265
"['ball', 'ball', 'block', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",34.8454929455
"['ball', 'ball', 'book', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",34.8464257066
"['doll', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",34.8469042871
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'horse']",34.8470892663
"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'horse', 'horse', 'horse', 'horse']",34.848519718
"['book', 'doll', 'horse', 'horse', 'train', 'train']",34.8485921547
"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",34.8488567817
"['ball', 'ball', 'book', 'book', 'gloves', 'horse', 'horse', 'horse', 'train']",34.8489546463
"['book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'train', 'train']",34.8495379335
"['ball', 'ball', 'doll', 'doll', 'gloves', 'horse', 'horse', 'train']",34.849627558499996
"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'doll', 'gloves', 'gloves', 'horse', 'train']",34.8499870399
"['ball', 'ball', 'ball', 'ball', 'ball', 'block', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",34.850095573800004
"['ball', 'ball', 'ball', 'ball', 'ball', 'doll', 'doll', 'doll', 'doll', 'horse']",34.8508818372
"['book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'train', 'train']",34.8519707884
"['ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",34.8535270571
"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",34.8537653363
"['ball', 'ball', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'train']",34.8538346393
"['block', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'train']",34.8544174181
"['block', 'block', 'book', 'book', 'book', 'book', 'book']",34.8547753519
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves']",34.8557043651
"['ball', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'train']",34.8559764067
"['block', 'book', 'gloves', 'horse', 'horse', 'train']",34.856274525399996
"['book', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",34.8563692956
"['block', 'block', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",34.856757576999996
"['ball', 'ball', 'ball', 'ball', 'ball', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",34.8568513709
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'gloves', 'horse', 'horse', 'horse']",34.857684601399995
"['doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'train']",34.857751371599996
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'gloves']",34.8578872251
"['ball', 'ball', 'ball', 'ball', 'book', 'doll', 'doll', 'doll', 'train']",34.8582426637
"['ball', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'train', 'train']",34.8585421238
"['ball', 'ball', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'horse']",34.8587951662
"['ball', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",34.8590125768
"['ball', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'train', 'train']",34.859176292
"['ball', 'ball', 'ball', 'ball', 'doll', 'gloves', 'gloves', 'gloves', 'train', 'train']",34.8594239919
"['ball', 'ball', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'train']",34.859858368299996
"['doll', 'doll', 'doll', 'horse', 'horse', 'horse', 'horse']",34.860342837800005
"['ball', 'ball', 'doll', 'doll', 'doll', 'doll', 'doll', 'doll', 'gloves']",34.861420941300004
"['ball', 'block', 'book', 'doll', 'doll', 'doll', 'gloves', 'train']",34.8614672245
"['ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",34.861688371199996
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'gloves', 'horse', 'horse']",34.861697233600005
"['ball', 'ball', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse']",34.8628878652
"['book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'horse', 'train', 'train']",34.8631608923
"['ball', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",34.8634046086
"['ball', 'ball', 'ball', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'train']",34.863550744
"['ball', 'ball', 'ball', 'book', 'book', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",34.863761779499995
"['ball', 'block', 'horse', 'train', 'train']",34.8640618473
"['doll', 'doll', 'doll', 'doll', 'doll', 'gloves', 'train']",34.864202926
"['ball', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'train']",34.8649558978
"['ball', 'ball', 'book', 'book', 'gloves', 'gloves', 'horse', 'train', 'train']",34.8650537106
"['gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'train']",34.865093898299996
"['block', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",34.8656991698
"['ball', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse', 'horse']",34.865891252
"['ball', 'ball', 'ball', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",34.866990864899996
"['doll', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'train']",34.867016165900004
"['book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'train']",34.8675861863
"['ball', 'ball', 'ball', 'book', 'gloves', 'horse', 'horse', 'horse', 'horse', 'horse']",34.867623454299995
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",34.8679202852
"['ball', 'ball', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'train', 'train']",34.8680390265
"['ball', 'ball', 'ball', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse']",34.8686213134
"['ball', 'block', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'train']",34.868726870799996
"['ball', 'ball', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'train', 'train']",34.8689224468
"['ball', 'block', 'doll', 'doll', 'gloves', 'horse', 'horse']",34.8700147414
"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'gloves', 'gloves', 'horse', 'horse', 'horse']",34.8700168097
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'gloves', 'train', 'train']",34.870189749699996
"['ball', 'ball', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'train', 'train']",34.8707568255
"['ball', 'ball', 'ball', 'block', 'doll', 'gloves', 'gloves', 'train']",34.8709642783
"['book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",34.8713587207
"['ball', 'ball', 'book', 'book', 'doll', 'doll', 'doll', 'gloves', 'horse', 'horse']",34.871437125300005
"['block', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",34.8714378047
"['ball', 'ball', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'train']",34.8716773367
"['ball', 'ball', 'ball', 'block', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves']",34.8716919279
"['ball', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'train', 'train']",34.8718135161
"['block', 'book', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",34.8718462496
"['ball', 'ball', 'ball', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'train']",34.8718598003
"['ball', 'ball', 'ball', 'book', 'book', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse']",34.871978495
"['ball', 'ball', 'block', 'book', 'book', 'doll', 'train']",34.8720506912
"['ball', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'train']",34.8724380127
"['ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'doll']",34.8729344809
"['ball', 'book', 'gloves', 'gloves', 'horse', 'horse', 'train', 'train']",34.873954180300004
"['ball', 'ball', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",34.874172557
"['ball', 'ball', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'train']",34.8743688334
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",34.8749815775
"['gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse', 'train']",34.8751918064
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'gloves', 'gloves', 'gloves']",34.8765644663
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves']",34.8766238719
"['book', 'book', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",34.876764950100004
"['ball', 'ball', 'ball', 'ball', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'train', 'train']",34.8768421801
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'train']",34.8774254546
"['block', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'train']",34.877805149000004
"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'train']",34.8782542402
"['book', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",34.8782714259
"['ball', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'train']",34.878327871399996
"['ball', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'train']",34.878977884099996
"['block', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'horse']",34.8792299264
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'gloves', 'gloves', 'horse']",34.8795357484
"['ball', 'ball', 'ball', 'ball', 'ball', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'train', 'train']",34.8796458939
"['ball', 'block', 'book', 'gloves', 'gloves', 'train', 'train']",34.8799576033
"['ball', 'book', 'doll', 'doll', 'doll', 'gloves', 'horse', 'train']",34.8801913531
"['ball', 'ball', 'block', 'block', 'doll', 'gloves', 'gloves']",34.8806267874
"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'gloves', 'horse', 'horse', 'horse', 'horse', 'train']",34.8810140203
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'gloves', 'gloves', 'gloves', 'train', 'train']",34.8812752161
"['block', 'book', 'doll', 'doll', 'doll', 'doll', 'gloves']",34.881284670700005
"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",34.8815377113
"['ball', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'train']",34.8821627235
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",34.8821888353
"['ball', 'block', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",34.8827318278
"['ball', 'ball', 'ball', 'block', 'book', 'doll', 'doll', 'horse']",34.882863949299995
"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",34.8828795823
"['doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'train']",34.8830545131
"['block', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",34.8832142422
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'horse']",34.8838368369
"['ball', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'train', 'train']",34.8840020345
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'gloves', 'gloves', 'train']",34.8841479417
"['ball', 'ball', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'train', 'train']",34.884978985100005
"['ball', 'ball', 'ball', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'train']",34.8854209887
"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'train']",34.8854583715
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'block', 'block', 'doll', 'doll']",34.8859798467
"['ball', 'book', 'book', 'doll', 'horse', 'train', 'train']",34.8867302036
"['ball', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse', 'horse', 'horse']",34.8868619824
"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",34.8870008758
"['ball', 'block', 'book', 'gloves', 'train', 'train']",34.8875777688
"['ball', 'ball', 'ball', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'train']",34.887707636
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",34.8877290861
"['book', 'book', 'book', 'doll', 'doll', 'train', 'train']",34.8883809025
"['ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'train']",34.8888418278
"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",34.8888981375
"['ball', 'ball', 'ball', 'book', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",34.890404410100004
"['ball', 'block', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll']",34.8909885721
"['ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'train']",34.8910260949
"['book', 'book', 'doll', 'doll', 'horse', 'train', 'train']",34.8912528788
"['ball', 'ball', 'book', 'book', 'book', 'horse', 'train', 'train']",34.8923703551
"['ball', 'ball', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'train']",34.893049916500004
"['block', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'train']",34.893904099400004
"['block', 'book', 'book', 'book', 'doll', 'gloves', 'horse', 'horse']",34.8940517362
