,score
"['block', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'train']",34.0877563522
"['ball', 'book', 'doll', 'doll', 'doll', 'doll', 'doll', 'horse']",34.0953108526
"['ball', 'ball', 'ball', 'ball', 'ball', 'block', 'book', 'horse', 'horse']",34.095494101
"['ball', 'ball', 'block', 'book', 'book', 'book', 'gloves', 'horse', 'horse']",34.0956001571
"['block', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'train']",34.0970029927
"['book', 'book', 'doll', 'doll', 'doll', 'doll', 'train']",34.0990920815
"['horse', 'horse', 'horse', 'train', 'train']",34.1006600971
"['block', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",34.1008553272
"['doll', 'doll', 'doll', 'horse', 'train', 'train']",34.1014175653
"['block', 'gloves', 'gloves', 'gloves', 'train', 'train']",34.1019855264
"['block', 'book', 'horse', 'horse', 'horse', 'horse']",34.1026562818
"['block', 'book', 'book', 'gloves', 'gloves', 'horse', 'horse', 'horse']",34.1043940187
"['ball', 'ball', 'ball', 'ball', 'doll', 'doll', 'doll', 'gloves', 'train']",34.1044285317
"['doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'train', 'train']",34.1060412895
"['ball', 'book', 'doll', 'doll', 'horse', 'horse', 'train']",34.1068572983
"['ball', 'ball', 'horse', 'horse', 'horse', 'horse', 'train']",34.1078180444
"['ball', 'book', 'book', 'book', 'doll', 'horse', 'horse', 'horse', 'horse']",34.1084664184
"['ball', 'ball', 'ball', 'book', 'gloves', 'horse', 'train', 'train']",34.109015294
"['ball', 'block', 'doll', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'train']",34.109122418
"['ball', 'ball', 'doll', 'doll', 'gloves', 'train', 'train']",34.1094609667
"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'gloves', 'horse', 'horse', 'train']",34.1102600686
"['ball', 'ball', 'block', 'book', 'doll', 'gloves', 'train']",34.1147593478
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'doll', 'horse', 'train']",34.1174431533
"['ball', 'ball', 'ball', 'book', 'train', 'train', 'train']",34.1288204672
"['block', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'train']",34.1345968743
"['block', 'book', 'gloves', 'train', 'train']",34.1375280866
"['ball', 'ball', 'ball', 'block', 'gloves', 'horse', 'horse', 'horse']",34.1380545414
"['ball', 'ball', 'book', 'book', 'book', 'book', 'gloves', 'train', 'train']",34.1384839615
"['block', 'block', 'doll', 'gloves', 'gloves', 'gloves', 'train']",34.1388882952
"['block', 'gloves', 'gloves', 'horse', 'horse', 'train']",34.1402149431
"['block', 'book', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves']",34.1432075429
"['book', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'doll', 'horse']",34.1437977601
"['book', 'book', 'book', 'book', 'book', 'book', 'horse', 'horse', 'horse', 'horse']",34.146046308
"['ball', 'ball', 'doll', 'horse', 'horse', 'horse', 'horse', 'horse']",34.1471404461
"['book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'horse', 'train']",34.1489844384
"['ball', 'book', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'train']",34.1513345381
"['ball', 'ball', 'ball', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'train']",34.1536588824
"['ball', 'ball', 'ball', 'block', 'book', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",34.1541614744
"['ball', 'ball', 'ball', 'ball', 'doll', 'doll', 'doll', 'doll', 'doll', 'gloves']",34.1547584374
"['ball', 'ball', 'book', 'book', 'doll', 'gloves', 'train', 'train']",34.1577091524
"['ball', 'ball', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'train', 'train']",34.1579236227
"['ball', 'ball', 'book', 'doll', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse']",34.1620098512
"['book', 'book', 'book', 'train', 'train', 'train']",34.1622024436
"['book', 'book', 'book', 'book', 'doll', 'horse', 'horse', 'train']",34.1666146888
"['block', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'horse']",34.1669419214
"['ball', 'block', 'book', 'book', 'book', 'book', 'gloves', 'train']",34.1671271743
"['ball', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'train', 'train']",34.1728005177
"['doll', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse', 'horse']",34.1745444075
"['ball', 'block', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse']",34.1756006138
"['doll', 'doll', 'doll', 'gloves', 'train', 'train']",34.1761204536
"['ball', 'book', 'book', 'doll', 'gloves', 'gloves', 'horse', 'horse', 'train']",34.1776192416
"['book', 'book', 'book', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'train']",34.1781688394
"['ball', 'book', 'book', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'horse']",34.1784940785
"['ball', 'ball', 'block', 'book', 'doll', 'doll', 'doll', 'gloves']",34.1813566756
"['ball', 'ball', 'ball', 'gloves', 'gloves', 'gloves', 'horse', 'train', 'train']",34.1814500344
"['book', 'book', 'book', 'gloves', 'train', 'train', 'train']",34.1815133907
"['ball', 'ball', 'block', 'book', 'book', 'gloves', 'gloves', 'gloves', 'train']",34.1839249067
"['doll', 'doll', 'doll', 'doll', 'doll', 'train']",34.184083482
"['ball', 'book', 'doll', 'doll', 'doll', 'doll', 'horse', 'horse']",34.1850199202
"['ball', 'book', 'book', 'book', 'horse', 'horse', 'horse', 'horse', 'horse']",34.1866595313
"['ball', 'ball', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'train', 'train']",34.1953461326
"['ball', 'ball', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'train']",34.1958668996
"['ball', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'horse', 'train']",34.1974364444
"['block', 'block', 'book', 'book', 'doll', 'gloves']",34.2034519351
"['book', 'book', 'doll', 'doll', 'doll', 'horse', 'train']",34.2062593969
"['ball', 'ball', 'ball', 'block', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'train']",34.2090186536
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'horse', 'horse', 'train']",34.2127927199
"['ball', 'ball', 'ball', 'ball', 'doll', 'doll', 'gloves', 'horse', 'train']",34.2139058797
"['ball', 'book', 'doll', 'horse', 'horse', 'horse', 'train']",34.2149935632
"['doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'train', 'train']",34.2156698884
"['ball', 'ball', 'book', 'book', 'train', 'train', 'train']",34.2157234873
"['ball', 'ball', 'horse', 'horse', 'horse', 'horse', 'horse', 'horse']",34.2200562582
"['doll', 'doll', 'gloves', 'gloves', 'gloves', 'horse', 'train', 'train']",34.2205334889
"['ball', 'block', 'book', 'book', 'book', 'book', 'doll', 'doll', 'gloves']",34.2207517598
"['ball', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'train', 'train']",34.2216401736
"['ball', 'ball', 'block', 'book', 'gloves', 'horse', 'train']",34.2232296212
"['doll', 'doll', 'horse', 'horse', 'train', 'train']",34.2271908669
"['book', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'horse', 'horse']",34.2297481541
"['doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'train', 'train']",34.2333132398
"['ball', 'ball', 'doll', 'gloves', 'horse', 'train', 'train']",34.2356668266
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'gloves', 'gloves', 'train', 'train']",34.237495466
"['ball', 'ball', 'ball', 'ball', 'doll', 'doll', 'doll', 'doll', 'gloves', 'horse']",34.2406423237
"['block', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",34.2413695034
"['ball', 'ball', 'book', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse', 'horse']",34.2420149833
"['ball', 'book', 'doll', 'doll', 'gloves', 'train', 'train']",34.2425796288
"['ball', 'ball', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'train', 'train']",34.2446250413
"['book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'horse', 'horse', 'train']",34.2459627655
"['ball', 'book', 'book', 'doll', 'doll', 'horse', 'train', 'train']",34.2491589645
"['ball', 'ball', 'ball', 'book', 'book', 'book', 'doll', 'gloves', 'horse', 'train']",34.2527196482
"['ball', 'ball', 'block', 'doll', 'train', 'train']",34.2554197036
"['block', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'train']",34.2569634148
"['book', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'train']",34.2574367824
"['book', 'book', 'doll', 'doll', 'doll', 'doll', 'doll', 'doll']",34.2587937068
"['block', 'doll', 'gloves', 'gloves', 'train', 'train']",34.2618113471
"['block', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves']",34.2635522698
"['ball', 'ball', 'block', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves']",34.2646845388
"['ball', 'ball', 'ball', 'ball', 'block', 'book', 'book', 'doll', 'doll']",34.264709819
"['block', 'doll', 'doll', 'gloves', 'gloves', 'horse', 'horse']",34.2650194616
"['book', 'book', 'book', 'book', 'horse', 'horse', 'horse', 'train']",34.2650389001
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'doll', 'doll', 'train']",34.2650664844
"['gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse', 'horse', 'horse']",34.2651298975
"['ball', 'ball', 'ball', 'block', 'block', 'doll']",34.2652367027
"['ball', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'train']",34.2655026115
"['block', 'block', 'gloves', 'gloves', 'gloves', 'horse', 'train']",34.2659437987
"['ball', 'book', 'book', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'horse', 'horse']",34.2688467211
"['ball', 'block', 'block', 'doll', 'gloves', 'gloves', 'gloves']",34.2691183025
"['ball', 'ball', 'block', 'book', 'doll', 'doll', 'gloves', 'horse']",34.2694760301
"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'train', 'train']",34.2698998331
"['ball', 'doll', 'doll', 'gloves', 'gloves', 'horse', 'train', 'train']",34.2729608331
"['ball', 'ball', 'book', 'book', 'gloves', 'horse', 'train', 'train']",34.2735909128
"['ball', 'book', 'doll', 'doll', 'doll', 'horse', 'horse', 'horse']",34.2736071218
"['ball', 'ball', 'ball', 'block', 'book', 'book', 'train', 'train']",34.2738535034
"['block', 'block', 'gloves', 'train']",34.2756353168
"['ball', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'train', 'train']",34.2763412992
"['ball', 'ball', 'ball', 'ball', 'block', 'book', 'book', 'train']",34.2798755573
"['ball', 'block', 'book', 'doll', 'train', 'train']",34.2801206623
"['book', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'horse', 'train']",34.2835056951
"['book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'train', 'train']",34.2838546169
"['ball', 'book', 'book', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'train']",34.2838883097
"['block', 'block', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves']",34.2840667165
"['ball', 'doll', 'doll', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves']",34.2860601669
"['ball', 'ball', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'train', 'train']",34.2860764824
"['book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'train', 'train']",34.2864834355
"['ball', 'ball', 'block', 'block', 'book', 'book', 'book']",34.2909637486
"['block', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'train', 'train']",34.2916663784
"['block', 'block', 'book', 'book', 'gloves', 'horse']",34.2934509146
"['ball', 'book', 'doll', 'doll', 'gloves', 'horse', 'train', 'train']",34.2965600698
"['block', 'block', 'gloves', 'horse', 'horse', 'horse', 'horse']",34.3007622108
"['ball', 'doll', 'gloves', 'gloves', 'gloves', 'horse', 'train', 'train']",34.3011027027
"['ball', 'ball', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'train', 'train']",34.3028798891
"['doll', 'doll', 'doll', 'doll', 'horse', 'train']",34.3035532036
"['doll', 'doll', 'gloves', 'horse', 'train', 'train']",34.3043593135
"['ball', 'block', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'horse']",34.3055415735
"['doll', 'doll', 'doll', 'gloves', 'gloves', 'train', 'train']",34.3092423287
"['ball', 'ball', 'ball', 'block', 'book', 'book', 'book', 'book', 'book', 'doll']",34.3097153552
"['ball', 'ball', 'block', 'book', 'book', 'book', 'train', 'train']",34.3099406048
"['ball', 'ball', 'ball', 'book', 'doll', 'doll', 'doll', 'gloves', 'train']",34.3101472647
"['ball', 'ball', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'train']",34.3131432513
"['ball', 'book', 'book', 'book', 'train', 'train', 'train']",34.3131483942
"['book', 'book', 'doll', 'doll', 'horse', 'horse', 'train']",34.3143782801
"['book', 'book', 'book', 'book', 'doll', 'doll', 'horse', 'horse', 'horse']",34.3150697856
"['ball', 'doll', 'doll', 'gloves', 'gloves', 'horse', 'horse', 'train']",34.3160394645
"['ball', 'ball', 'book', 'gloves', 'gloves', 'gloves', 'horse', 'train', 'train']",34.3178221386
"['ball', 'ball', 'ball', 'ball', 'ball', 'block', 'doll', 'doll', 'gloves', 'gloves']",34.318783331
"['ball', 'ball', 'ball', 'ball', 'ball', 'doll', 'train', 'train']",34.322045853
"['ball', 'block', 'book', 'book', 'doll', 'gloves', 'train']",34.3229616753
"['ball', 'book', 'horse', 'horse', 'horse', 'horse', 'train']",34.3240111219
"['ball', 'ball', 'ball', 'doll', 'horse', 'horse', 'train', 'train']",34.3241637728
"['ball', 'ball', 'ball', 'ball', 'doll', 'gloves', 'horse', 'horse', 'train']",34.3241943394
"['ball', 'ball', 'ball', 'ball', 'doll', 'doll', 'doll', 'gloves', 'horse', 'horse']",34.3244454346
"['ball', 'book', 'book', 'book', 'doll', 'gloves', 'train', 'train']",34.3259801596
"['block', 'book', 'doll', 'gloves', 'train', 'train']",34.3264908459
"['ball', 'ball', 'block', 'doll', 'gloves', 'gloves', 'gloves', 'train']",34.3315444028
"['ball', 'ball', 'ball', 'ball', 'ball', 'block', 'gloves', 'gloves', 'train']",34.3346641805
"['ball', 'ball', 'book', 'doll', 'horse', 'horse', 'train', 'train']",34.3352556051
"['book', 'book', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'train']",34.3353285805
"['ball', 'book', 'book', 'book', 'book', 'book', 'gloves', 'train', 'train']",34.3366461598
"['ball', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'train', 'train']",34.3388513705
"['block', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",34.3393273794
"['ball', 'block', 'block', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",34.3417037577
"['book', 'book', 'book', 'doll', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves']",34.3417444096
"['ball', 'ball', 'ball', 'ball', 'block', 'book', 'book', 'doll', 'horse']",34.3430923225
"['block', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'horse']",34.3457516336
"['ball', 'ball', 'ball', 'block', 'block', 'horse']",34.3482066939
"['doll', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'train', 'train']",34.3487560598
"['ball', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'train', 'train']",34.3499802126
"['ball', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'train', 'train']",34.3508490216
"['ball', 'ball', 'ball', 'book', 'book', 'book', 'gloves', 'horse', 'horse', 'train']",34.3520932066
"['ball', 'ball', 'ball', 'block', 'block', 'book', 'gloves', 'gloves']",34.3524104282
"['book', 'book', 'doll', 'doll', 'doll', 'doll', 'doll', 'horse']",34.3533750887
"['ball', 'ball', 'block', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'horse']",34.3538408766
"['doll', 'horse', 'horse', 'horse', 'train', 'train']",34.3553590786
"['ball', 'ball', 'block', 'book', 'doll', 'gloves', 'horse', 'horse']",34.3561272844
"['doll', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'train']",34.3572920773
"['ball', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'horse', 'horse', 'horse']",34.3583932321
"['ball', 'book', 'doll', 'doll', 'horse', 'horse', 'horse', 'horse']",34.3607684456
"['ball', 'block', 'book', 'book', 'book', 'book', 'train', 'train']",34.3621931938
"['block', 'doll', 'gloves', 'gloves', 'horse', 'horse', 'horse']",34.362532797
"['gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'train', 'train']",34.3630166999
"['ball', 'ball', 'gloves', 'horse', 'horse', 'train', 'train']",34.3642434294
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'doll', 'horse', 'train']",34.3654347522
"['ball', 'book', 'doll', 'gloves', 'horse', 'train', 'train']",34.3658047473
"['block', 'gloves', 'gloves', 'gloves', 'gloves', 'train', 'train']",34.3661921538
"['ball', 'block', 'block', 'gloves', 'gloves', 'gloves', 'horse']",34.3672848126
"['ball', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'train', 'train']",34.369509958
"['book', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'horse', 'train']",34.3738669202
"['book', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'doll', 'doll', 'train']",34.3765545203
"['book', 'book', 'doll', 'doll', 'gloves', 'train', 'train']",34.3806752503
"['ball', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'train']",34.3811003186
"['block', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'train']",34.3831651295
"['ball', 'ball', 'book', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'train']",34.3852165248
"['ball', 'doll', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'horse']",34.3878201991
"['ball', 'ball', 'ball', 'block', 'book', 'book', 'book', 'book', 'book', 'horse']",34.3882350246
"['ball', 'block', 'book', 'book', 'book', 'book', 'gloves', 'horse', 'horse']",34.3894883224
"['book', 'book', 'book', 'doll', 'gloves', 'gloves', 'horse', 'horse', 'train']",34.3897322509
"['block', 'gloves', 'gloves', 'horse', 'train', 'train']",34.3904635926
"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'gloves', 'gloves', 'train', 'train']",34.3921911661
"['ball', 'ball', 'block', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'train']",34.3946115645
"['ball', 'ball', 'doll', 'gloves', 'horse', 'horse', 'train', 'train']",34.395926691
"['ball', 'ball', 'ball', 'ball', 'ball', 'block', 'book', 'doll', 'doll', 'train']",34.3964192287
"['ball', 'block', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'train']",34.3968054018
"['ball', 'ball', 'ball', 'ball', 'ball', 'block', 'doll', 'gloves', 'gloves', 'horse']",34.3990163162
"['book', 'book', 'book', 'book', 'doll', 'horse', 'horse', 'horse', 'horse']",34.399612571
"['block', 'doll', 'doll', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse']",34.3996232898
"['block', 'book', 'book', 'book', 'book', 'book', 'gloves', 'train']",34.4008307031
"['ball', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'train', 'train']",34.400929453
"['book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'train', 'train']",34.4014068429
"['ball', 'doll', 'gloves', 'gloves', 'horse', 'horse', 'train', 'train']",34.4021408189
"['ball', 'block', 'book', 'horse', 'train', 'train']",34.4021861508
"['ball', 'block', 'gloves', 'gloves', 'gloves', 'gloves', 'train', 'train']",34.404310366
"['ball', 'ball', 'ball', 'block', 'book', 'gloves', 'train', 'train']",34.4049724282
"['ball', 'ball', 'ball', 'ball', 'doll', 'doll', 'gloves', 'horse', 'horse', 'horse']",34.4056404632
