horse,ball,bike,train,coal,book,doll,blocks,gloves,score,n_items,max_packs
1,7,0,0,0,0,2,0,4,34.60573230190202,14,50
2,1,0,2,0,0,0,0,3,34.6055605494102,8,66
3,0,0,0,0,9,0,0,2,34.605542919270974,14,100
2,0,0,2,0,0,1,0,1,34.60505040110325,6,200
4,0,0,0,0,4,0,0,5,34.60496635119306,13,40
1,1,0,0,0,7,1,0,7,34.604921550483255,17,28
2,3,0,0,0,2,1,0,7,34.60477506793571,15,28
0,2,0,1,0,2,0,0,13,34.60337153743944,18,15
2,6,0,0,0,0,0,0,9,34.603260943032005,17,22
0,1,0,1,0,1,0,1,7,34.60310787410921,11,28
0,3,0,0,0,14,0,0,3,34.60261512355664,20,66
0,5,0,1,0,8,0,0,0,34.60250737142875,14,150
1,4,0,0,0,5,1,0,5,34.60223422466122,16,40
0,3,0,0,0,2,0,2,1,34.60221348904121,8,200
1,3,0,0,0,4,0,1,3,34.60218631971707,12,66
0,2,0,2,0,2,2,0,0,34.60131662357918,8,500
0,1,0,0,0,1,3,1,3,34.6012790695032,9,66
0,1,0,1,0,0,3,0,6,34.600477023663174,11,33
2,0,0,1,0,4,0,0,6,34.60047607561154,13,33
0,2,0,2,0,0,0,1,0,34.59941971662917,5,500
0,0,0,0,0,7,0,0,17,34.59938767782363,24,11
1,2,0,1,0,8,0,0,2,34.599302928675144,14,100
0,12,0,0,0,0,1,0,4,34.59903617912707,17,50
1,9,0,1,0,0,0,0,1,34.59893772001411,12,122
1,3,0,1,0,2,2,0,0,34.598660876637915,9,366
1,0,0,0,0,10,2,0,1,34.59851176088887,14,120
2,0,0,1,0,0,3,0,0,34.598298848453915,6,333
0,6,0,1,0,4,1,0,0,34.59811127635559,12,183
2,2,0,0,0,5,0,0,8,34.59797324954058,17,25
0,3,0,2,0,1,0,0,7,34.59789422787946,13,28
0,2,0,0,0,1,0,0,21,34.59697741059604,24,9
0,4,0,2,0,3,0,0,3,34.59688935761147,12,66
1,1,0,0,0,5,1,1,1,34.596249701007785,10,200
0,5,0,0,0,13,0,0,0,34.59598782366906,18,92
0,9,0,0,0,7,0,0,2,34.595187588817716,18,100
0,0,0,0,0,4,2,1,4,34.594927786032784,11,50
2,1,0,2,0,2,0,0,1,34.59451091715151,8,200
0,7,0,0,0,7,0,0,5,34.59338409253062,19,40
0,11,0,0,0,1,1,0,4,34.59308770051584,17,50
0,0,0,0,0,11,3,0,0,34.59294838279127,14,109
0,1,0,0,0,11,2,0,2,34.59266825953419,16,100
0,5,0,0,0,10,0,0,4,34.59248900539098,19,50
1,3,0,0,0,0,1,1,5,34.591496920218894,11,40
0,1,0,0,0,6,0,0,16,34.59137098063327,23,12
0,1,0,1,0,3,3,0,2,34.590972650056756,10,100
0,11,0,0,0,0,0,0,9,34.59040150342231,20,22
0,0,0,1,0,2,1,0,13,34.59036633184077,17,15
0,3,0,1,0,7,1,0,1,34.58989399095439,13,171
0,4,0,0,0,7,0,1,1,34.58977616498272,13,171
1,6,0,0,0,4,0,0,7,34.58941139130492,18,28
0,4,0,1,0,0,1,1,0,34.58900190819017,7,275
2,2,0,0,0,2,1,1,0,34.58860605155535,8,500
0,2,0,1,0,5,0,1,0,34.58775335948356,9,240
0,1,0,2,0,0,2,0,4,34.587353603355666,9,50
2,0,0,0,0,1,0,1,8,34.587196246910885,12,25
0,1,0,0,0,7,1,1,2,34.58653120523563,12,100
0,4,0,0,0,12,0,0,3,34.58629505961977,19,66
0,1,0,0,0,13,2,0,0,34.58624501776009,16,92
1,9,0,0,0,3,0,0,4,34.585993285059544,17,50
1,2,0,0,0,8,1,0,4,34.58531507051774,16,50
0,1,0,1,0,3,0,0,14,34.585047194470384,19,14
3,0,0,0,0,6,0,0,6,34.58497890395372,15,33
0,4,0,0,0,1,3,0,7,34.58471795812421,15,28
1,2,0,1,0,6,1,0,0,34.583265505014964,11,200
0,5,0,2,0,3,0,0,0,34.5830895070816,10,220
0,2,0,0,0,11,0,0,8,34.58269371064516,21,25
0,2,0,0,0,11,1,0,4,34.58212905450357,18,50
0,1,0,1,0,4,0,1,3,34.58201582161978,10,66
0,7,0,1,0,0,1,0,4,34.58164839720209,13,50
0,4,0,1,0,10,0,0,0,34.581354362340186,15,120
1,2,0,0,0,11,1,0,0,34.58124548524164,15,109
0,6,0,0,0,3,1,1,0,34.58123774703242,11,183
2,0,0,0,0,1,4,0,2,34.579551745218346,9,100
3,2,0,0,0,0,2,0,4,34.579540300135655,11,50
2,3,0,0,0,1,0,0,12,34.57945220681413,18,16
0,3,0,1,0,7,0,0,5,34.57895747081657,16,40
3,2,0,0,0,4,1,0,2,34.578807589343455,12,100
0,2,0,0,0,1,3,0,10,34.578503941358285,16,20
1,2,0,1,0,2,0,0,9,34.578463901834525,15,22
1,0,0,0,0,1,2,0,13,34.57797923795467,17,15
0,5,0,1,0,1,2,0,2,34.57795298546853,11,100
2,1,0,0,0,2,1,0,10,34.57695682471133,16,20
1,0,0,1,0,5,1,0,6,34.57638748611313,14,33
0,0,0,0,0,3,5,0,3,34.57601834513076,11,66
0,1,0,0,0,0,2,1,8,34.5759869468874,12,25
0,3,0,0,0,3,1,0,13,34.57587403215624,20,15
0,2,0,1,0,2,0,1,4,34.575802355754,10,50
0,1,0,0,0,6,4,0,1,34.57536157458581,12,200
3,2,0,1,0,3,0,0,0,34.57530087361628,9,333
0,0,0,1,0,2,3,0,5,34.57527776496295,11,40
0,4,0,0,0,6,0,0,11,34.57519835263849,21,18
0,10,0,0,0,2,1,0,4,34.575130342270214,17,50
0,0,0,0,0,9,1,0,11,34.57483910025732,21,18
1,1,0,1,0,1,0,0,12,34.57466120716505,16,16
0,0,0,0,0,5,0,1,10,34.57446061384979,16,20
0,4,0,2,0,3,0,0,2,34.573785226677,11,100
3,1,0,1,0,0,1,0,2,34.57348432576866,8,100
0,4,0,1,0,7,0,0,3,34.57293728023471,15,66
1,1,0,0,0,4,1,0,11,34.5721742910077,18,18
1,5,0,2,0,0,0,0,0,34.57116100345759,8,220
0,0,0,0,0,7,3,0,5,34.57053017664512,15,40
0,0,0,2,0,0,0,1,4,34.570356954776436,7,50
0,0,0,0,0,4,3,0,9,34.57017305363277,16,22
1,1,0,0,0,4,4,0,0,34.57016218653596,10,250
2,2,0,0,0,1,0,1,5,34.57006357429499,11,40
1,4,0,0,0,4,0,0,10,34.57003648344824,19,20
2,4,0,1,0,2,0,0,2,34.57001025316005,11,100
0,1,0,0,0,11,1,0,7,34.569238292837845,20,28
0,10,0,0,0,1,0,0,9,34.56882871145625,20,22
1,1,0,0,0,10,1,0,3,34.568111780615126,16,66
0,6,0,0,0,2,0,1,5,34.56772455432911,14,40
0,2,0,1,0,1,3,0,3,34.5675186531309,10,66
1,5,0,0,0,4,0,1,0,34.567238532739644,11,220
1,3,0,1,0,3,0,0,6,34.56669898166522,14,33
0,0,0,0,0,0,2,2,1,34.56643915481868,5,200
0,1,0,0,0,8,3,0,2,34.56614305555153,14,100
2,5,0,0,0,6,0,0,2,34.56596626954485,15,100
0,0,0,1,0,1,1,0,14,34.56590615193462,17,14
1,6,0,0,0,1,2,0,4,34.56549303398486,14,50
1,3,0,0,0,3,3,0,2,34.56522822947108,12,100
3,0,0,0,0,5,2,0,0,34.56497843582754,10,240
1,0,0,1,0,5,2,0,1,34.56460813925528,10,200
1,0,0,0,0,10,0,0,9,34.564410844825986,20,22
0,1,0,0,0,9,0,1,3,34.5642912703271,14,66
4,0,0,2,0,0,0,0,0,34.56351065876903,6,250
0,0,0,0,0,8,0,1,6,34.563220321214324,15,33
1,0,0,0,0,9,0,0,10,34.563030755795346,20,20
0,0,0,0,0,12,0,1,1,34.56257810443677,14,100
1,0,0,0,0,2,0,0,19,34.56246166971169,22,10
0,2,0,0,0,12,0,0,7,34.56243188849807,21,28
0,1,0,0,0,11,1,0,6,34.56241295443496,19,33
0,4,0,0,0,6,3,0,0,34.56229565770608,13,200
0,1,0,0,0,0,6,0,2,34.56216953882489,9,100
1,1,0,1,0,5,0,0,7,34.56213932540389,15,28
0,4,0,0,0,0,2,0,12,34.56208026381845,18,16
1,1,0,0,0,4,0,1,6,34.561660815491855,13,33
0,7,0,0,0,0,3,0,4,34.561582117603336,14,50
0,3,0,0,0,11,0,0,6,34.5613759402004,20,33
0,0,0,1,0,3,0,1,6,34.56099439188951,11,33
0,1,0,1,0,1,0,0,16,34.56018600075325,19,12
1,2,0,2,0,1,0,0,4,34.55981954823926,10,50
1,2,0,2,0,1,1,0,0,34.5595191814001,7,500
2,3,0,0,0,7,1,0,0,34.559488988051335,13,171
0,0,0,0,0,13,0,1,0,34.559471425687725,14,92
0,6,0,1,0,3,0,0,5,34.55864791256059,15,40
1,3,0,1,0,1,1,0,5,34.558329466918075,12,40
1,0,0,0,0,12,1,0,3,34.55832005237267,17,66
1,2,0,0,0,6,2,0,3,34.55806970396656,14,66
3,1,0,0,0,3,0,1,0,34.55755683964904,8,333
2,0,0,1,0,1,1,0,6,34.556878365298644,11,33
2,5,0,0,0,2,1,0,4,34.55679047093451,14,50
0,5,0,0,0,8,1,0,3,34.55642476141771,17,66
0,0,0,0,0,3,1,1,9,34.55564401658912,14,22
1,0,0,1,0,0,0,0,15,34.5555643362215,17,13
1,0,0,0,0,5,0,0,15,34.555291569787244,21,13
0,2,0,1,0,7,1,0,3,34.55483794648956,14,66
1,1,0,0,0,6,0,0,12,34.55443441178988,20,16
5,4,0,0,0,0,0,0,1,34.554188181538606,10,200
4,1,0,0,0,1,1,0,4,34.55401079855365,11,50
1,6,0,0,0,0,1,0,9,34.55353016037757,17,22
0,6,0,0,0,11,0,0,1,34.55323415364043,18,109
2,0,0,0,0,0,3,0,7,34.55312391765543,12,28
0,3,0,0,0,1,3,1,0,34.55309119565654,8,333
1,6,0,0,0,9,0,0,0,34.55306431730452,16,133
0,0,0,0,0,5,0,0,19,34.552811986598115,24,10
1,1,0,1,0,6,0,0,6,34.55267018512023,15,33
3,2,0,0,0,3,0,0,7,34.550793954838454,15,28
1,1,0,1,0,5,1,0,3,34.550400151424654,12,66
0,1,0,1,0,5,1,0,8,34.54996975533642,16,25
0,6,0,0,0,5,2,0,2,34.54996479688008,15,100
0,2,0,0,0,10,0,1,0,34.54979873719474,13,120
1,3,0,0,0,9,1,0,1,34.549793761087905,15,133
0,3,0,1,0,8,0,0,4,34.547789369133675,16,50
0,0,0,1,0,6,3,0,1,34.54770843481886,11,200
1,0,0,0,0,2,2,1,3,34.54740436242974,9,66
0,2,0,0,0,0,2,0,15,34.54681676811628,19,13
1,3,0,1,0,6,0,0,2,34.54649722587171,13,100
1,1,0,2,0,1,1,0,3,34.54623201223792,9,66
0,3,0,2,0,3,1,0,0,34.54582844281089,9,366
1,0,0,1,0,5,1,0,5,34.54567538347451,13,40
2,0,0,0,0,7,2,0,1,34.54548246972959,12,171
0,9,0,1,0,0,1,0,1,34.54444433540916,12,122
0,5,0,1,0,0,1,0,7,34.54368250619345,14,28
2,1,0,0,0,1,0,0,15,34.5428404185516,19,13
0,1,0,0,0,6,0,1,7,34.54250713651638,15,28
2,0,0,2,0,0,0,0,5,34.54148556775103,9,40
2,5,0,0,0,1,0,0,9,34.540897225632925,17,22
0,2,0,1,0,3,2,0,4,34.54001147042088,12,50
1,0,0,0,0,9,1,0,6,34.53987490182817,17,33
1,3,0,0,0,2,2,0,7,34.539832304775004,15,28
1,1,0,2,0,1,1,0,2,34.539531486175385,8,100
1,2,0,2,0,2,0,0,3,34.53949141187182,10,66
1,4,0,1,0,4,0,0,3,34.5391775131529,13,66
1,0,0,0,0,0,1,0,18,34.539156005886994,20,11
1,3,0,2,0,1,0,0,2,34.538932964310874,9,100
0,9,0,0,0,3,1,0,4,34.53868045445803,17,50
0,0,0,0,0,2,4,0,8,34.53808544595175,14,25
1,2,0,0,0,7,0,0,9,34.53801677591588,19,22
0,3,0,0,0,2,0,0,18,34.53793797857688,23,11
3,1,0,0,0,7,0,0,3,34.537471769851486,14,66
0,3,0,0,0,0,2,1,5,34.53722057099006,11,40
1,1,0,0,0,3,3,0,5,34.53700589815707,13,40
0,1,0,1,0,2,2,0,7,34.5368238123798,13,28
1,1,0,1,0,8,1,0,0,34.53615117591764,12,150
0,3,0,0,0,4,1,1,3,34.535556316758075,12,66
0,2,0,0,0,14,1,0,1,34.53544552665789,18,85
0,3,0,2,0,2,1,0,1,34.535003472291876,9,200
3,4,0,0,0,3,0,0,4,34.5347333979567,14,50
0,4,0,2,0,2,0,0,3,34.53412052124442,11,66
0,2,0,1,0,6,1,0,4,34.533239055113086,14,50
1,8,0,0,0,4,0,0,4,34.53319499503313,17,50
4,1,0,0,0,0,0,0,9,34.53308739450852,14,22
2,1,0,1,0,2,1,0,3,34.53300862062691,10,66
0,1,0,0,0,5,3,0,6,34.53258251953841,15,33
0,3,0,1,0,3,0,1,1,34.53253272342921,9,200
0,0,0,1,0,3,1,0,12,34.53252591218897,17,16
0,0,0,0,0,11,2,0,4,34.531885208490586,17,50
0,4,0,2,0,4,0,0,1,34.53170729417501,11,200
1,2,0,0,0,2,2,1,0,34.531113917627934,8,500
0,2,0,1,0,0,1,1,3,34.53030734726116,8,66
0,4,0,0,0,5,2,0,5,34.53010618159008,16,40
0,1,0,0,0,10,1,0,7,34.53005897782302,19,28
1,0,0,1,0,1,1,1,1,34.530038365930956,6,200
1,2,0,0,0,14,0,0,0,34.52957148866483,17,85
3,0,0,0,0,4,1,0,5,34.52945722959626,13,40
2,0,0,1,0,4,1,0,2,34.52934773000484,10,100
1,1,0,0,0,3,0,0,16,34.52859090397949,21,12
0,3,0,1,0,6,0,0,6,34.52856462949028,16,33
0,0,0,0,0,10,2,0,5,34.52836356569363,17,40
1,3,0,0,0,11,0,0,2,34.52824172388068,17,100
0,3,0,1,0,4,2,0,1,34.527749365000574,11,200
0,1,0,1,0,6,2,0,2,34.52774696695839,12,100
0,9,0,0,0,2,0,0,9,34.52765182907433,20,22
1,2,0,0,0,10,0,0,5,34.52760099157477,18,40
1,2,0,1,0,5,0,0,5,34.52604450351879,14,40
0,6,0,0,0,4,1,0,7,34.525602312758146,18,28
2,0,0,0,0,13,0,0,1,34.52515485204491,16,92
2,3,0,0,0,6,0,0,5,34.52490163834184,16,40
2,2,0,0,0,0,3,0,4,34.52388878616542,11,50
0,2,0,2,0,1,1,0,5,34.52365190722838,11,40
1,6,0,1,0,1,0,0,4,34.52335991195458,13,50
0,0,0,0,0,3,2,0,14,34.5233375327895,19,14
0,2,0,1,0,0,2,0,8,34.52302383962439,13,25
0,0,0,2,0,0,3,0,2,34.52210359153782,7,100
1,3,0,1,0,1,0,1,0,34.52200265270378,7,366
0,1,0,0,0,5,2,1,1,34.52172246093117,10,200
0,2,0,0,0,10,0,0,9,34.5216005115717,21,22
0,0,0,1,0,1,0,0,18,34.521461502374606,20,11
0,1,0,1,0,7,2,0,1,34.52048272378202,12,171
5,3,0,0,0,1,0,0,1,34.52006560798801,10,200
1,2,0,0,0,5,1,0,8,34.518841085967736,17,25
0,3,0,1,0,2,3,0,0,34.518574034831715,9,333
0,0,0,1,0,1,2,0,10,34.51845464848271,14,20
1,0,0,0,0,1,1,1,8,34.518374865704025,12,25
0,5,0,0,0,7,0,0,8,34.51807084338083,20,25
1,0,0,1,0,2,3,0,1,34.51806096108995,8,200
1,8,0,1,0,1,0,0,1,34.51783035812056,12,137
1,0,0,1,0,3,0,1,2,34.51774033936903,8,100
1,0,0,1,0,0,4,0,0,34.51741550943805,6,250
0,0,0,0,0,6,2,0,10,34.51730899710791,18,20
1,3,0,1,0,0,0,0,10,34.517256159393746,15,20
0,1,0,0,0,7,2,0,7,34.515869232411184,17,28
4,1,0,0,0,5,0,0,2,34.51572387013857,12,100
2,0,0,0,0,9,1,0,2,34.51559851484885,14,100
0,0,0,0,0,2,0,1,14,34.51558955851173,17,14
0,6,0,0,0,1,3,0,4,34.51553981864069,14,50
5,0,0,0,0,2,0,0,4,34.51494251797549,11,50
0,2,0,0,0,3,0,2,1,34.514653774853635,8,200
2,5,0,0,0,0,0,1,2,34.51370676066953,10,100
1,0,0,0,0,1,5,0,2,34.51344590661701,9,100
1,3,0,0,0,1,1,0,12,34.513341960334806,18,16
0,1,0,0,0,12,1,0,5,34.513005238709034,19,40
0,0,0,1,0,6,3,0,0,34.51208305480221,10,200
1,1,0,0,0,9,0,0,8,34.51176414279685,19,25
4,4,0,0,0,0,1,0,1,34.511537032892214,10,200
1,2,0,0,0,1,1,1,5,34.51125385263862,11,40
2,2,0,0,0,4,2,0,2,34.511026247172346,12,100
0,5,0,0,0,4,1,1,0,34.51091941634029,11,220
2,0,0,0,0,6,0,1,1,34.510741188940855,10,200
1,0,0,2,0,1,2,0,0,34.50903738795981,6,500
0,0,0,0,0,3,0,2,4,34.50898364852942,9,50
0,3,0,0,0,3,0,1,8,34.50753116035578,15,25
1,1,0,2,0,0,1,0,3,34.5074215838904,8,66
2,0,0,1,0,0,0,0,11,34.50737264832655,14,18
1,0,0,1,0,6,1,0,4,34.50716931200532,13,50
1,3,0,0,0,8,0,0,6,34.50587777896995,18,33
1,0,0,2,0,0,2,0,1,34.505652838421085,6,200
2,2,0,2,0,0,0,0,1,34.50553931956925,7,200
2,0,0,0,0,12,0,0,2,34.50516613886376,16,100
3,9,0,0,0,0,0,0,1,34.50479681996604,13,122
0,0,0,0,0,10,3,0,1,34.50325131401872,14,120
1,1,0,0,0,2,2,0,10,34.50292236684467,16,20
1,0,0,1,0,4,1,0,6,34.50287111708708,13,33
0,0,0,1,0,0,0,0,19,34.50251394981957,20,10
1,5,0,0,0,2,2,0,4,34.502305281875714,14,50
0,6,0,0,0,0,2,0,9,34.502234931738876,17,22
2,0,0,0,0,6,1,0,6,34.5007937009861,15,33
0,3,0,0,0,3,4,0,2,34.500233038550085,12,100
0,6,0,0,0,3,0,0,12,34.50013299335595,21,16
0,0,0,0,0,1,3,0,13,34.499350316004666,17,15
1,5,0,0,0,6,1,0,2,34.49927121238189,15,100
1,2,0,2,0,0,0,0,5,34.49907549486086,10,40
0,2,0,0,0,8,2,0,4,34.49898714451267,16,50
3,8,0,0,0,1,0,0,1,34.49875610528165,13,137
4,0,0,0,0,0,0,1,2,34.498625568443906,7,100
0,0,0,0,0,8,0,0,16,34.49848920146925,24,12
1,0,0,1,0,4,0,0,11,34.497616078993246,17,18
0,1,0,0,0,4,5,0,0,34.4970974625469,10,200
0,4,0,0,0,4,1,0,10,34.49696823609828,19,20
2,1,0,1,0,0,2,0,2,34.496129636036045,8,100
1,5,0,1,0,5,0,0,0,34.49580951872316,12,220
2,1,0,0,0,3,1,1,0,34.49565763747712,8,400
0,2,0,0,0,7,0,1,4,34.49465683836779,14,50
0,2,0,1,0,8,1,0,2,34.49453423583475,14,100
0,1,0,0,0,10,0,0,11,34.49421598549998,22,18
3,1,0,0,0,1,2,0,4,34.49388459111595,11,50
1,4,0,1,0,2,1,0,2,34.49353985711812,11,100
2,2,0,1,0,3,1,0,0,34.49334898544499,9,400
3,0,0,0,0,3,0,0,10,34.4930718278891,16,20
3,4,0,1,0,0,0,0,1,34.4923956588464,9,200
0,5,0,0,0,3,0,1,5,34.49208785607012,14,40
2,0,0,1,0,7,0,0,3,34.491614724796925,13,66
1,1,0,1,0,4,0,0,8,34.490763688865385,15,25
1,2,0,0,0,0,0,1,10,34.49023551434524,14,20
1,1,0,2,0,2,1,0,1,34.490168539114805,8,200
0,7,0,1,0,4,0,0,2,34.49004293099806,14,100
0,2,0,0,0,11,2,0,0,34.48974496027621,15,109
2,0,0,0,0,5,3,0,0,34.48956547983574,10,240
0,1,0,0,0,4,2,0,11,34.489141360050475,18,18
0,2,0,1,0,6,2,0,0,34.489077616684135,11,200
0,2,0,1,0,2,1,0,9,34.48835633634911,15,22
1,0,0,0,0,0,0,1,13,34.488328938707646,15,15
1,0,0,1,0,0,0,1,6,34.4870166082702,9,33
2,1,0,1,0,1,0,0,8,34.486702633678306,13,25
0,8,0,0,0,8,0,0,2,34.486583076205356,18,100
1,1,0,0,0,13,0,0,4,34.48654309442015,19,50
0,1,0,0,0,4,1,1,6,34.486284046523004,13,33
0,2,0,1,0,6,0,0,8,34.48600057681542,17,25
1,0,0,0,0,0,4,0,7,34.4858938752304,12,28
1,3,0,0,0,0,0,0,17,34.48578588659613,21,11
0,5,0,2,0,0,1,0,0,34.48546770576493,8,220
2,1,0,1,0,4,0,0,4,34.48537164095039,12,50
1,5,0,0,0,1,1,0,9,34.48507439943488,17,22
1,3,0,0,0,7,2,0,0,34.485005626669,13,171
0,0,0,0,0,11,0,1,2,34.48498778606677,14,100
0,0,0,1,0,7,0,1,2,34.48488790826446,11,100
1,0,0,0,0,11,0,0,8,34.48332669988677,20,25
0,1,0,1,0,1,1,0,12,34.48235707276652,16,16
2,2,0,0,0,3,1,0,7,34.48193852368015,15,28
2,2,0,1,0,5,0,0,1,34.48167999621155,11,200
1,0,0,0,0,8,0,0,11,34.48105758991339,20,18
3,7,0,0,0,2,0,0,1,34.480888571139744,13,157
0,8,0,0,0,4,1,0,4,34.479863619801655,17,50
0,6,0,0,0,9,1,0,0,34.47953039323839,16,133
0,3,0,1,0,3,1,0,6,34.47912062217576,14,33
0,2,0,0,0,6,3,0,3,34.47908521635683,14,66
1,4,0,0,0,5,0,1,0,34.478956436595254,11,240
1,2,0,0,0,4,0,0,13,34.47885292486685,20,15
2,4,0,0,0,1,0,1,2,34.47872218347225,10,100
0,0,0,0,0,2,3,1,3,34.47858598759565,9,66
1,0,0,1,0,4,0,0,10,34.47827338563451,16,20
4,0,0,1,0,1,0,0,2,34.47796335163219,8,100
0,3,0,1,0,1,2,0,5,34.4776156903344,12,40
0,3,0,2,0,2,0,0,5,34.47636661942974,12,40
0,0,0,0,0,2,1,0,19,34.4759641244043,22,10
2,4,0,0,0,3,1,0,4,34.47576412297781,14,50
0,0,0,1,0,7,0,1,1,34.475378815077995,10,171
0,1,0,0,0,10,2,0,3,34.47461662878537,16,66
3,2,0,0,0,8,0,0,0,34.47399350097741,13,150
2,0,0,1,0,3,0,0,7,34.47392917744223,13,28
0,3,0,0,0,2,3,0,7,34.47368804814582,15,28
0,1,0,1,0,4,0,0,13,34.47314706354576,19,15
1,2,0,0,0,5,0,1,3,34.472457430988186,12,66
0,2,0,0,0,2,3,1,0,34.47217547518815,8,333
4,3,0,0,0,1,1,0,1,34.47189989772056,10,200
2,1,0,0,0,2,0,1,5,34.47189765076287,11,40
3,1,0,0,0,0,1,0,9,34.47170217420308,14,22
1,1,0,2,0,0,0,0,7,34.4714783936277,11,28
1,5,0,0,0,5,0,0,7,34.47117749206505,18,28
0,3,0,2,0,1,0,0,6,34.47086799601054,12,33
1,5,0,0,0,0,1,1,2,34.470829587692315,10,100
0,2,0,1,0,5,0,0,9,34.469831697320465,17,22
0,0,0,1,0,5,2,0,6,34.46936144930566,14,33
1,0,0,1,0,1,2,0,6,34.46876045074472,11,33
2,9,0,0,0,0,1,0,1,34.468592801762306,13,122
1,0,0,0,0,8,0,1,2,34.46832985676336,12,100
1,1,0,0,0,1,1,0,15,34.46794663293136,19,13
3,4,0,0,0,0,2,0,1,34.46750442282586,10,200
0,1,0,0,0,9,0,0,12,34.467393410930086,22,16
0,0,0,1,0,5,3,0,1,34.467376927742876,10,200
1,2,0,0,0,0,4,0,4,34.46675135070657,11,50
1,5,0,0,0,0,0,0,14,34.46667837702533,20,14
0,3,0,0,0,9,2,0,1,34.466505113614815,15,133
0,10,0,0,0,0,0,1,2,34.465469316703064,13,100
0,1,0,0,0,6,1,0,12,34.46516482015419,20,16
0,0,0,2,0,1,0,1,3,34.46514463122097,7,66
5,2,0,0,0,2,0,0,1,34.46398871640091,10,200
2,0,0,0,0,8,0,0,7,34.46384281173892,17,28
0,0,0,0,0,9,1,0,10,34.46378258124084,20,20
2,1,0,2,0,3,0,0,0,34.46376689597683,8,400
0,0,0,0,0,5,1,0,15,34.46374743607565,21,13
0,8,0,0,0,3,0,0,9,34.46363825376907,20,22
2,0,0,0,0,14,0,0,0,34.46358886172498,16,85
0,2,0,2,0,1,2,0,0,34.463172584566486,7,500
0,1,0,0,0,3,4,0,5,34.463049082241604,13,40
0,4,0,0,0,3,0,0,15,34.462916407091896,22,13
0,1,0,1,0,5,1,0,7,34.46246308482736,15,28
0,0,0,0,0,10,1,0,9,34.4620607279801,20,22
1,0,0,0,0,7,3,0,1,34.461514682522875,12,171
0,0,0,1,0,0,1,0,15,34.46140177601023,17,13
1,1,0,1,0,7,0,0,5,34.460662026189496,15,40
2,0,0,2,0,1,0,0,4,34.4605583320686,9,50
4,3,0,0,0,0,0,0,6,34.46014587802583,13,33
2,8,0,0,0,1,1,0,1,34.459991042923,13,137
0,0,0,0,0,0,2,0,18,34.4598484974242,20,11
0,2,0,2,0,1,1,0,4,34.45973825905865,10,50
0,2,0,0,0,13,0,0,6,34.45927822009659,21,33
3,2,0,1,0,0,0,0,4,34.4591221366733,10,50
0,3,0,0,0,15,0,0,1,34.45911446675153,19,80
0,9,0,0,0,1,0,1,2,34.45895492564256,13,100
0,0,0,1,0,2,0,0,17,34.4588793042086,20,11
1,4,0,0,0,9,0,0,3,34.457958544758036,17,66
0,8,0,1,0,1,1,0,1,34.45740278874567,12,137
1,2,0,1,0,9,0,0,1,34.457184400216946,14,133
1,7,0,0,0,5,0,0,4,34.45674565507709,17,50
2,1,0,0,0,7,1,0,3,34.4565755480214,14,66
1,1,0,0,0,0,0,2,3,34.4565269965,7,66
2,8,0,0,0,0,0,0,6,34.45647204855082,16,33
1,4,0,1,0,1,0,0,7,34.4561829176544,14,28
2,1,0,0,0,9,0,0,4,34.45556968241692,16,50
2,0,0,0,0,5,0,0,11,34.455510045978684,18,18
0,1,0,1,0,5,2,0,3,34.45464127648912,12,66
2,4,0,0,0,2,0,0,9,34.45460510446585,17,22
0,4,0,1,0,4,1,0,3,34.45444899763981,13,66
0,3,0,1,0,6,1,0,2,34.4541704073657,13,100
0,0,0,0,0,12,2,0,3,34.4534123723328,17,66
0,6,0,1,0,1,1,0,4,34.45331064471845,13,50
2,0,0,0,0,4,2,0,5,34.453242782118124,13,40
2,2,0,0,0,2,0,0,12,34.451848027282566,18,16
0,2,0,0,0,7,1,0,9,34.451349019905514,19,22
0,2,0,0,0,1,2,1,5,34.45104367882236,11,40
1,2,0,0,0,13,0,0,1,34.450681145340035,17,92
4,0,0,0,0,2,1,0,4,34.45060537288436,11,50
2,2,0,1,0,2,0,0,5,34.450427647282645,12,40
0,1,0,1,0,6,1,0,6,34.45006238271194,15,33
0,1,0,0,0,3,0,1,11,34.44999411177167,16,18
1,3,0,0,0,6,1,0,5,34.44958369444355,16,40
0,3,0,1,0,1,1,1,0,34.44950163670226,7,366
0,5,0,1,0,0,0,1,2,34.44929459853243,9,100
1,1,0,0,0,13,0,0,3,34.449290437560464,18,66
0,0,0,0,0,1,2,1,8,34.448528684093944,12,25
3,0,0,2,0,0,1,0,0,34.447740468713654,6,333
1,1,0,1,0,2,2,0,3,34.447652639057864,10,66
0,0,0,1,0,1,2,1,1,34.44759082375331,6,200
3,0,0,0,0,4,0,1,0,34.44704021348977,8,300
0,2,0,2,0,0,0,0,10,34.44637527728417,14,20
0,5,0,0,0,2,3,0,4,34.44632182211275,14,50
0,0,0,0,0,1,6,0,2,34.446199804006824,9,100
0,3,0,0,0,1,2,0,12,34.44609168763005,18,16
0,1,0,0,0,3,1,0,16,34.445072220522796,21,12
0,0,0,1,0,5,2,0,5,34.4450346288608,13,40
0,6,0,0,0,8,0,0,5,34.44502105711177,19,40
3,6,0,0,0,3,0,0,1,34.444951794614106,13,183
0,0,0,0,0,9,2,0,6,34.44472427849976,17,33
3,0,0,0,0,0,1,1,2,34.4447196259938,7,100
