,combinations,score
19235,"['block', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",36.863117709499996
19236,"['ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'train']",36.8633161716
19237,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'train']",36.8633508415
19238,"['ball', 'ball', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",36.863745791599996
19239,"['ball', 'book', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",36.8637705331
19240,"['ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",36.863889261
19241,"['ball', 'ball', 'ball', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",36.8640653852
19242,"['ball', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse']",36.8646428629
19243,"['ball', 'ball', 'ball', 'book', 'doll', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'horse']",36.8647560685
19244,"['ball', 'ball', 'ball', 'ball', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",36.8663431353
19245,"['ball', 'block', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll']",36.8665329613
19246,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'block', 'book', 'book', 'book', 'gloves', 'horse']",36.8666952991
19247,"['book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'train']",36.8668175408
19248,"['ball', 'book', 'book', 'book', 'horse', 'horse', 'horse', 'horse', 'train']",36.8674745678
19249,"['block', 'book', 'book', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",36.867626777199995
19250,"['ball', 'ball', 'ball', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse']",36.8680272115
19251,"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",36.8683706268
19252,"['ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'horse', 'horse', 'train']",36.8686901679
19253,"['ball', 'block', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",36.869007398
19254,"['ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",36.869225106799995
19255,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",36.8692386269
19256,"['ball', 'ball', 'ball', 'ball', 'block', 'book', 'horse', 'horse', 'horse']",36.8693827275
19257,"['ball', 'ball', 'ball', 'ball', 'ball', 'block', 'book', 'book', 'doll', 'train']",36.8696564343
19258,"['book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",36.8707152772
19259,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",36.8710683102
19260,"['ball', 'ball', 'ball', 'ball', 'ball', 'block', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",36.8713650523
19261,"['ball', 'ball', 'book', 'book', 'book', 'book', 'horse', 'horse', 'horse', 'train']",36.871813179200004
19262,"['ball', 'ball', 'ball', 'ball', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse']",36.872066084400004
19263,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",36.872165080900004
19264,"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'train']",36.8728567834
19265,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'gloves', 'gloves', 'train']",36.8730714247
19266,"['ball', 'ball', 'doll', 'doll', 'doll', 'doll', 'doll', 'doll', 'doll']",36.8733304148
19267,"['ball', 'ball', 'ball', 'ball', 'book', 'doll', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves']",36.873650847
19268,"['book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse']",36.8736546059
19269,"['book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse']",36.8736661733
19270,"['ball', 'ball', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse']",36.8736943707
19271,"['ball', 'block', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'horse']",36.8737836553
19272,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'gloves', 'horse', 'horse', 'train']",36.8738129377
19273,"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'train']",36.8738934209
19274,"['ball', 'ball', 'block', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves']",36.8741776212
19275,"['block', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'horse', 'horse', 'horse']",36.874430813800004
19276,"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'train']",36.8746037717
19277,"['block', 'block', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",36.8754486221
19278,"['ball', 'ball', 'block', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",36.8755086023
19279,"['ball', 'ball', 'ball', 'ball', 'block', 'book', 'book', 'doll', 'train']",36.8757678212
19280,"['ball', 'ball', 'block', 'book', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves']",36.8760830291
19281,"['ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",36.8765105982
19282,"['ball', 'ball', 'block', 'book', 'book', 'book', 'book', 'book', 'gloves', 'train']",36.8765692565
19283,"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",36.8766104102
19284,"['ball', 'ball', 'ball', 'ball', 'ball', 'block', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",36.876905456799996
19285,"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'doll', 'gloves', 'horse', 'train']",36.876977497199995
19286,"['ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'horse', 'train']",36.877327696900004
19287,"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'doll', 'gloves', 'horse', 'horse', 'train']",36.8785492523
19288,"['book', 'book', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'horse', 'horse', 'horse']",36.8788360151
19289,"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves']",36.8801853561
19290,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'block', 'doll', 'gloves', 'horse']",36.880212639
19291,"['book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",36.8806735108
19292,"['ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",36.8808659612
19293,"['book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves']",36.8809643643
19294,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'train']",36.8815630273
19295,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",36.8816693246
19296,"['ball', 'ball', 'book', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",36.8818506593
19297,"['ball', 'ball', 'ball', 'ball', 'ball', 'block', 'book', 'book', 'gloves', 'gloves', 'gloves', 'train']",36.8821010355
19298,"['ball', 'ball', 'ball', 'ball', 'ball', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",36.8833254232
19299,"['ball', 'ball', 'ball', 'ball', 'block', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse']",36.8833825852
19300,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'train']",36.8840690566
19301,"['book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse', 'horse']",36.8841041795
19302,"['ball', 'ball', 'ball', 'book', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",36.8845769433
19303,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'train']",36.8846270248
19304,"['ball', 'book', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",36.885085843
19305,"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'train']",36.8851153023
19306,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'doll', 'doll', 'doll', 'train']",36.8851972931
19307,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves']",36.8852559762
19308,"['ball', 'ball', 'ball', 'block', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",36.8852942179
19309,"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",36.886009034000004
19310,"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",36.8862348821
19311,"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'train']",36.8863225087
19312,"['ball', 'ball', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse']",36.8864283511
19313,"['ball', 'ball', 'ball', 'ball', 'book', 'doll', 'horse', 'horse', 'horse', 'train']",36.886717964
19314,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'block', 'book', 'doll']",36.8869297929
19315,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'doll', 'doll']",36.8870673312
19316,"['block', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",36.8870742624
19317,"['book', 'book', 'doll', 'doll', 'doll', 'doll', 'doll', 'doll', 'doll', 'gloves']",36.887199954
19318,"['ball', 'ball', 'ball', 'ball', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse']",36.8879307062
19319,"['ball', 'ball', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse']",36.8879788693
19320,"['ball', 'block', 'block', 'book', 'doll', 'horse']",36.8881427314
19321,"['ball', 'ball', 'book', 'doll', 'doll', 'doll', 'gloves', 'horse', 'horse', 'horse']",36.8883989261
19322,"['block', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",36.8884483828
19323,"['book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'doll', 'gloves', 'horse']",36.8888447473
19324,"['ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'train']",36.8892269633
19325,"['book', 'doll', 'horse', 'horse', 'horse', 'horse', 'horse', 'horse']",36.889351714499995
19326,"['ball', 'ball', 'block', 'book', 'book', 'doll', 'doll', 'doll', 'gloves', 'gloves']",36.8894806504
19327,"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'doll', 'doll', 'doll', 'horse', 'horse']",36.889536219899995
19328,"['ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'train']",36.8897788521
19329,"['block', 'book', 'doll', 'doll', 'doll', 'doll', 'doll']",36.8898527477
19330,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'block', 'train']",36.8899411633
19331,"['ball', 'ball', 'ball', 'block', 'doll', 'doll', 'doll', 'horse']",36.8899490527
19332,"['ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",36.890309583400004
19333,"['book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'horse', 'train']",36.89066011
19334,"['ball', 'ball', 'ball', 'block', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'train']",36.8909572353
19335,"['book', 'book', 'book', 'doll', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",36.890961397800005
19336,"['ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'train']",36.8911610962
19337,"['ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'train']",36.8911650725
19338,"['ball', 'block', 'block', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",36.891470118899996
19339,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'gloves', 'gloves', 'gloves', 'gloves', 'train']",36.891633046799996
19340,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",36.8918229649
19341,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'train']",36.8922528297
19342,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'block', 'gloves', 'gloves', 'train']",36.8924098397
19343,"['ball', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",36.8925151049
19344,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'train']",36.8926596557
19345,"['ball', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse', 'horse']",36.892807562899996
19346,"['ball', 'ball', 'ball', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",36.893038970999996
19347,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'block', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",36.8934382487
19348,"['block', 'block', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",36.893480857
19349,"['block', 'book', 'book', 'doll', 'doll', 'doll', 'gloves', 'horse', 'horse']",36.8936090547
19350,"['doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse', 'horse']",36.893655381900004
19351,"['ball', 'ball', 'ball', 'doll', 'doll', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves']",36.8939262774
19352,"['block', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'horse']",36.8940434629
19353,"['ball', 'ball', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",36.8944770586
19354,"['ball', 'ball', 'ball', 'ball', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",36.8947245795
19355,"['ball', 'ball', 'ball', 'ball', 'gloves', 'horse', 'horse', 'horse', 'horse', 'train']",36.8952491602
19356,"['ball', 'ball', 'ball', 'block', 'book', 'book', 'book', 'gloves', 'horse', 'train']",36.8952850708
19357,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",36.8953382276
19358,"['ball', 'ball', 'ball', 'ball', 'ball', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",36.8954559794
19359,"['ball', 'ball', 'ball', 'block', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",36.895531775500004
19360,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'doll', 'gloves', 'gloves', 'horse', 'horse', 'train']",36.895666556
19361,"['ball', 'ball', 'ball', 'book', 'book', 'gloves', 'horse', 'horse', 'horse', 'horse', 'horse']",36.8957546769
19362,"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'train']",36.8957930212
19363,"['doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse']",36.8958952339
19364,"['ball', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",36.8959052922
19365,"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",36.896059763400004
19366,"['book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'gloves', 'horse']",36.8962236429
19367,"['book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'train']",36.8966823139
19368,"['book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'train']",36.8967246147
19369,"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",36.8969718015
19370,"['ball', 'ball', 'ball', 'ball', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",36.8970069688
19371,"['ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'horse', 'train']",36.897229850100004
19372,"['ball', 'ball', 'ball', 'ball', 'doll', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves']",36.8972492202
19373,"['ball', 'block', 'doll', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse']",36.8974502198
